GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH)
340030130002,9,"Block Group 2_ Census Tract 130_ Bergen County_ New Jersey",Bergen,968,628,53,115,144,0,28
340130134001,8,"Block Group 1_ Census Tract 134_ Essex County_ New Jersey",Essex,578,417,38,38,48,0,37
340130209011,11,"Block Group 1_ Census Tract 209.01_ Essex County_ New Jersey",Essex,771,731,0,7,24,0,9
340030513002,9,"Block Group 2_ Census Tract 513_ Bergen County_ New Jersey",Bergen,814,510,46,63,160,0,35
340030193014,9,"Block Group 4_ Census Tract 193.01_ Bergen County_ New Jersey",Bergen,1926,1248,0,132,507,0,39
340311244024,8,"Block Group 4_ Census Tract 1244.02_ Passaic County_ New Jersey",Passaic,857,686,0,124,47,0,0
340030451001,9,"Block Group 1_ Census Tract 451_ Bergen County_ New Jersey",Bergen,713,534,8,161,0,0,10
340130209013,11,"Block Group 3_ Census Tract 209.01_ Essex County_ New Jersey",Essex,594,561,14,17,0,0,2
340030451003,9,"Block Group 3_ Census Tract 451_ Bergen County_ New Jersey",Bergen,890,638,0,76,112,0,64
340270462974,11,"Block Group 4_ Census Tract 462.97_ Morris County_ New Jersey",Morris,1567,1554,0,9,4,0,0
340130149004,8,"Block Group 4_ Census Tract 149_ Essex County_ New Jersey",Essex,890,748,0,41,91,0,10
340130163002,8,"Block Group 2_ Census Tract 163_ Essex County_ New Jersey",Essex,875,777,10,52,23,0,13
340030061006,9,"Block Group 6_ Census Tract 61_ Bergen County_ New Jersey",Bergen,1083,879,6,149,49,0,0
340030130006,9,"Block Group 6_ Census Tract 130_ Bergen County_ New Jersey",Bergen,741,340,36,131,234,0,0
340130210004,8,"Block Group 4_ Census Tract 210_ Essex County_ New Jersey",Essex,1281,1253,28,0,0,0,0
340130212004,8,"Block Group 4_ Census Tract 212_ Essex County_ New Jersey",Essex,950,923,0,20,0,7,0
340130164002,8,"Block Group 2_ Census Tract 164_ Essex County_ New Jersey",Essex,688,661,27,0,0,0,0
340130211002,8,"Block Group 2_ Census Tract 211_ Essex County_ New Jersey",Essex,597,525,18,0,54,0,0
340270419012,11,"Block Group 2_ Census Tract 419.01_ Morris County_ New Jersey",Morris,2641,2438,0,32,164,7,0
340130209012,11,"Block Group 2_ Census Tract 209.01_ Essex County_ New Jersey",Essex,797,760,12,6,10,0,9
340130211004,8,"Block Group 4_ Census Tract 211_ Essex County_ New Jersey",Essex,1245,1076,0,51,101,0,17
340030362003,9,"Block Group 3_ Census Tract 362_ Bergen County_ New Jersey",Bergen,0,0,0,0,0,0,0
340270423012,11,"Block Group 2_ Census Tract 423.01_ Morris County_ New Jersey",Morris,1336,1270,0,0,57,0,9
340130148002,8,"Block Group 2_ Census Tract 148_ Essex County_ New Jersey",Essex,596,333,11,35,207,0,10
340270423011,11,"Block Group 1_ Census Tract 423.01_ Morris County_ New Jersey",Morris,881,804,23,35,8,0,11
340030512001,9,"Block Group 1_ Census Tract 512_ Bergen County_ New Jersey",Bergen,1633,1439,0,71,123,0,0
